"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"1894" "NMG90_10220" 683.77874041779 0.269047359737812 0.307670582593161 0.874465662170826 0.38186471222304 0.99588490034801 "kgtP" "K03761" "MFS transporter, MHS family, alpha-ketoglutarate permease" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "KOG0254" "KOG0254" "Predicted transporter (major facilitator superfamily)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1895" "NMG90_10225" 1735.79060125466 0.0326550787704678 0.197672202679141 0.165198132705958 0.868788034958308 0.99588490034801 "citS" "K11637" "two-component system, CitB family, sensor histidine kinase CitS" "NULL" "NULL" "ko02020" "Two-component system" "PF02518.25" "HATPase_c" "-" "NULL" "NULL" "NULL" "NULL" "COG3290" "CitA" "Signal transduction histidine kinase regulating citrate/malate metabolism" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1896" "NMG90_10230" 909.942770805922 0.0149878788787325 0.179805861234327 0.0833558971651094 0.933568555381789 0.99588490034801 "K11638, citT" "K11638" "two-component system, CitB family, response regulator CitT" "NULL" "NULL" "ko02020" "Two-component system" "PF00072.23" "Response_reg" "-" "NULL" "NULL" "NULL" "NULL" "COG4565" "CitB" "Response regulator of citrate/malate metabolism" "Transcription / Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1897" "NMG90_10235" 1452.22761330465 -0.0183128707853663 0.154013130126291 -0.118904607486062 0.905350931415694 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF03401.13" "TctC" "-" "NULL" "NULL" "NULL" "NULL" "COG3181" "COG3181" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1898" "NMG90_10240" 6598.17268314371 0.00481125495732755 0.17441559252433 0.0275850048020014 0.977993141549798 0.998182133546435 "NULL" "NULL" "LLAKR2I restriction enzyme" "NULL" "NULL" "NULL" "NULL" "PF02976.14" "MutH" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1899" "NMG90_10245" 1830.23803706673 0.083633465267053 0.144737622243557 0.577828100052097 0.563380181743213 0.99588490034801 "DNMT1, dcm" "K00558" "DNA (cytosine-5)-methyltransferase 1" "M00035" "Methionine degradation" "ko00270==ko01100==ko05206" "Cysteine and methionine metabolism==Metabolic pathways==MicroRNAs in cancer" "PF00145.16" "DNA_methylase" "-" "NULL" "NULL" "NULL" "NULL" "COG0270" "Dcm" "Site-specific DNA methylase" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1900" "NMG90_10250" 5255.94678499524 -0.0344354948606211 0.149860859337659 -0.229783113568252 0.818260307075283 0.99588490034801 "dptF" "K19173" "DNA phosphorothioation-dependent restriction protein DptF" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1901" "NMG90_10255" 2066.30601919708 -0.164880808697865 0.146749784705282 -1.12355060028875 0.261203722968619 0.99588490034801 "dptG" "K19174" "DNA phosphorothioation-dependent restriction protein DptG" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1902" "NMG90_10260" 8864.76358581134 -0.266863618584017 0.182831440128958 -1.45961558031697 0.144395754828204 0.99588490034801 "dptH" "K19175" "DNA phosphorothioation-dependent restriction protein DptH" "NULL" "NULL" "NULL" "NULL" "PF01935.16" "DUF87" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1903" "NMG90_10265" 17.9593887159708 -0.450192028621716 0.577253782696141 -0.7798858008674 0.435458096923419 0.99588490034801 "NULL" "NULL" "tic20-like family protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1904" "NMG90_10270" 64.0169857600166 -0.379209031385277 0.325828508683738 -1.16383011700598 0.2444928644725 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1905" "NMG90_10275" 581.294646609249 -0.215325691406795 0.234913344428244 -0.916617537972894 0.359343090928057 0.99588490034801 "NULL" "NULL" "MerR family transcriptional regulator" "NULL" "NULL" "NULL" "NULL" "PF00376.22" "MerR" "-" "NULL" "NULL" "NULL" "NULL" "COG0789" "SoxR" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1906" "NMG90_10280" 100.157409384142 -0.274219106396387 0.322672980275266 -0.849835973754158 0.39541628623703 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG4997" "COG4997" "Uncharacterized conserved protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1907" "NMG90_10285" 23.8993586556552 0.345622044281221 0.788020912459261 0.438595015457903 0.660955009407898 0.99588490034801 "NULL" "NULL" "phage replication protein" "NULL" "NULL" "NULL" "NULL" "PF07261.10" "DnaB_2" "-" "NULL" "NULL" "NULL" "NULL" "COG3935" "DnaD" "Putative primosome component and related proteins" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1908" "NMG90_10290" 37.7629032500368 0.0312944444594627 0.505215214594112 0.0619427989408524 0.950608384290151 0.99588490034801 "dnaB" "K02314" "replicative DNA helicase" "NULL" "NULL" "ko03030==ko04112" "DNA replication==Cell cycle - Caulobacter" "PF00772.20" "DnaB" "-" "NULL" "NULL" "NULL" "NULL" "COG0305" "DnaB" "Replicative DNA helicase" "DNA replication, recombination, and repair" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1909" "NMG90_10295" 13.0404488000055 -0.256471474889148 0.564347652093721 -0.454456528591273 0.649500273745839 0.99588490034801 "NULL" "NULL" "conserved domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1910" "NMG90_10300" 366.068781090378 -0.0029566592021254 0.178342211662577 -0.0165785720304927 0.986772819252499 0.998947060387978 "trmB" "K23356" "HTH-type transcriptional regulator, sugar sensing transcriptional regulator" "NULL" "NULL" "NULL" "NULL" "PF01978.18" "TrmB" "-" "NULL" "NULL" "NULL" "NULL" "COG1378" "COG1378" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1911" "NMG90_10305" 70.2036460022166 0.510158728199133 0.292389440525664 1.7447919024776 0.0810210988560379 0.99588490034801 "K07090" "K07090" "uncharacterized protein" "NULL" "NULL" "NULL" "NULL" "PF01925.18" "TauE" "-" "NULL" "NULL" "NULL" "NULL" "COG0730" "COG0730" "Predicted permeases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1912" "NMG90_10310" 2285.9109116537 -0.0411627754403824 0.222193109304668 -0.185256759623183 0.85302765173802 0.99588490034801 "NULL" "NULL" "eamA-like transporter family protein" "NULL" "NULL" "NULL" "NULL" "PF00892.19" "EamA" "-" "NULL" "NULL" "NULL" "NULL" "COG0697" "RhaT" "Permeases of the drug/metabolite transporter (DMT) superfamily" "Carbohydrate transport and metabolism / Amino acid transport and metabolism / General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1913" "NMG90_10315" 11.8958323552967 1.04002893699705 0.784202588524657 1.32622482023897 0.184765240310131 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1914" "NMG90_10320" 238.692092701471 0.0953594260345025 0.236577485655473 0.40307904097592 0.686890078634886 0.99588490034801 "NULL" "NULL" "bacterial regulatory s, tetR family protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1915" "NMG90_10325" 175.409272134643 -0.00689055157622506 0.19150634170713 -0.0359808010262279 0.971297667602333 0.998028758874582 "lmrB" "K18926" "MFS transporter, DHA2 family, lincomycin resistance protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1916" "NMG90_10330" 145.146683417952 -0.132551491891022 0.264175346097404 -0.501755723420721 0.615839361880378 0.99588490034801 "NULL" "NULL" "putative permease family protein" "NULL" "NULL" "NULL" "NULL" "PF03773.12" "ArsP_1" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1917" "NMG90_10335" 133.786473462126 -0.39166912403659 0.279569571985753 -1.40097193430103 0.161222465921609 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1918" "NMG90_10340" 75.7738795028662 0.0965079142730178 0.279651675948307 0.345100432335178 0.73001886843759 0.99588490034801 "NULL" "NULL" "PTS system, fructose subfamily, IIC subunit" "NULL" "NULL" "NULL" "NULL" "PF03551.13" "PadR" "-" "NULL" "NULL" "NULL" "NULL" "COG1695" "COG1695" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1919" "NMG90_10345" 5.0774919468637 1.41376337174398 0.814027467313158 1.73675143470325 0.082431054686011 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09680.9" "Tiny_TM_bacill" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1920" "NMG90_10350" 28.6561945894042 0.292268335499712 0.508166937456431 0.575142367511404 0.565195016375956 0.99588490034801 "NULL" "NULL" "protein-export membrane protein-related protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1921" "NMG90_10355" 391.390300879127 0.1156946410857 0.181518942344695 0.637369519628437 0.523884177546151 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF11611.7" "DUF4352" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1922" "NMG90_10360" 20.5973621581911 0.259577959319347 0.424157892004469 0.611984273338975 0.540548162692242 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09680.9" "Tiny_TM_bacill" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1923" "NMG90_10365" 37.6713747309858 0.0670903365008855 0.329064347040911 0.203882119421903 0.838445618233673 0.99588490034801 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1924" "NMG90_10370" 1342.44520533524 0.0703523261681645 0.141089557765403 0.498635953520691 0.618035871697757 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1925" "NMG90_10375" 171.739968676865 -0.126865933777696 0.2883050378721 -0.440040641377822 0.659907672263221 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1926" "NMG90_10380" 58.4650509770463 -0.20929341588805 0.328012294694918 -0.638065765439411 0.52343087058509 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1927" "NMG90_10385" 452.250585655997 0.0987863700494629 0.208480374267086 0.473840141532491 0.635613907102846 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1928" "NMG90_10390" 497.195631192194 0.015499274044056 0.239415995471891 0.0647378384786148 0.948382735247683 0.99588490034801 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1929" "NMG90_10400" 90.243027330357 0.31514343348966 0.27499458473402 1.14599868864499 0.251795694657177 0.99588490034801 "NULL" "NULL" "yolD-like family protein" "NULL" "NULL" "NULL" "NULL" "PF08863.9" "YolD" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1930" "NMG90_10405" 110.836139444101 -0.190395124151381 0.211276244482016 -0.901166738447904 0.367499672931792 0.99588490034801 "NULL" "NULL" "barstar family protein" "NULL" "NULL" "NULL" "NULL" "PF01337.17" "Barstar" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1931" "NMG90_10410" 2001.52727845043 0.0633500837377279 0.141624092545022 0.447311489163394 0.654650172667042 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF13073.5" "DUF3937" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1932" "NMG90_10415" 74.2252358403797 0.0821154818995441 0.320275512776213 0.256390134817834 0.797649604616218 0.99588490034801 "ydhP" "K19577" "MFS transporter, DHA1 family, inner membrane transport protein" "NULL" "NULL" "NULL" "NULL" "PF07690.15" "MFS_1" "-" "NULL" "NULL" "NULL" "NULL" "COG2814" "AraJ" "Arabinose efflux permease" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1933" "NMG90_10420" 1170.24650102579 0.107371465777918 0.230485865113452 0.465848375235792 0.641324035780112 0.99588490034801 "NULL" "NULL" "putative transcriptional regulator, ArsR family" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG0640" "ArsR" "Predicted transcriptional regulators" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1934" "NMG90_10425" 3136.85053433121 0.0932230397176067 0.16791764703785 0.555171188747027 0.578777573664757 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF07336.10" "ABATE" "-" "NULL" "NULL" "NULL" "NULL" "COG5516" "COG5516" "Conserved protein containing a Zn-ribbon-like motif, possibly RNA-binding" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1935" "NMG90_10430" 93.5166038805229 0.385903093364059 0.284791377315103 1.35503784209408 0.175405500665708 0.99588490034801 "NULL" "NULL" "HPP family protein" "NULL" "NULL" "NULL" "NULL" "PF04982.12" "HPP" "-" "NULL" "NULL" "NULL" "NULL" "COG3448" "COG3448" "CBS-domain-containing membrane protein" "Signal transduction mechanisms" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1936" "NMG90_10435" 16.437476400626 0.875399491887295 0.455540834372993 1.9216707391165 0.0546472013517683 0.99588490034801 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF09680.9" "Tiny_TM_bacill" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1937" "NMG90_10440" 1385.04472657718 -0.0451838252363161 0.192752339169267 -0.234413887950991 0.814663677951289 0.99588490034801 "NULL" "NULL" "putative dihydroxyacetone kinase DhaK1b subunit" "NULL" "NULL" "NULL" "NULL" "PF02733.16" "Dak1" "-" "NULL" "NULL" "NULL" "NULL" "COG2376" "DAK1" "Dihydroxyacetone kinase" "Carbohydrate transport and metabolism" "KOG2426" "KOG2426" "Dihydroxyacetone kinase/glycerone kinase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1938" "NMG90_10445" 1110.64455988356 -0.0769713214325571 0.247943319240016 -0.310439182908763 0.756227001267719 0.99588490034801 "NULL" "NULL" "bacterial regulatory s, tetR family protein" "NULL" "NULL" "NULL" "NULL" "PF14278.5" "TetR_C_8" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1939" "NMG90_10450" 51434.5589090145 -0.0798521518806651 0.232723515098379 -0.343120255153027 0.731507993685509 0.99588490034801 "DAK, TKFC" "K00863" "triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing)" "M00344" "Formaldehyde assimilation, xylulose monophosphate pathway" "ko00051==ko00561==ko00680==ko01100==ko01120==ko01200==ko04622" "Fructose and mannose metabolism==Glycerolipid metabolism==Methane metabolism==Metabolic pathways==Microbial metabolism in diverse environments==Carbon metabolism==RIG-I-like receptor signaling pathway" "PF02733.16" "Dak1" "-" "NULL" "NULL" "NULL" "NULL" "COG2376" "DAK1" "Dihydroxyacetone kinase" "Carbohydrate transport and metabolism" "KOG2426" "KOG2426" "Dihydroxyacetone kinase/glycerone kinase" "Carbohydrate transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1940" "NMG90_10455" 151.163571393426 0.13181953291242 0.231291244324119 0.569928763614135 0.568726015054413 0.99588490034801 "acpD, azoR" "K01118" "FMN-dependent NADH-azoreductase" "NULL" "NULL" "NULL" "NULL" "PF02525.16" "Flavodoxin_2" "-" "NULL" "NULL" "NULL" "NULL" "COG1182" "AcpD" "Acyl carrier protein phosphodiesterase" "Lipid metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1941" "NMG90_10460" 1558.68240785382 0.0946807291957829 0.188289185762345 0.502847408959998 0.615071558776079 0.99588490034801 "NULL" "NULL" "Rrf2 family transcriptional regulator" "NULL" "NULL" "NULL" "NULL" "PF02082.19" "Rrf2" "-" "NULL" "NULL" "NULL" "NULL" "COG1959" "COG1959" "Predicted transcriptional regulator" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1942" "NMG90_10465" 18.5728043460589 -0.0620277249378095 0.583486504814922 -0.106305329130935 0.915340103516844 0.99588490034801 "NULL" "NULL" "dihydroxyacetone kinase" "NULL" "NULL" "NULL" "NULL" "PF02734.16" "Dak2" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1943" "NMG90_10470" 707.126890314913 0.0431355183111959 0.145327101621464 0.296816752208763 0.766606415118391 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"1944" "NMG90_10475" 175.319969953873 -0.230825470839724 0.224610701530662 -1.02766907038137 0.304105521676386 0.99588490034801 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
