"Row.names" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "product_name" "kegg_entry" "kegg_definition" "kegg_module" "kegg_module_desc" "kegg_pathway" "kegg_pathway_desc" "pfam_access" "pfam_product_name" "pfam_desc" "tigrfam_access" "tigrfam_name" "tigrfam_product_name" "tigrfam_desc" "cog_access" "cog_name" "cog_function" "cog_category" "kog_access" "kog_name" "kog_function" "kog_category" "ublastp" "ublastp_desc" "tax_kingdom" "tax_phylum" "tax_class" "tax_order" "tax_family" "tax_genus" "tax_specie"
"3084" "NMG90_16415" 2902.39491994019 -0.0947025983515365 0.203999365461709 -0.464229867270407 0.642483064779976 1 "bshC" "K22136" "bacillithiol synthase" "NULL" "NULL" "NULL" "NULL" "PF10079.8" "BshC" "-" "NULL" "NULL" "NULL" "NULL" "COG4365" "COG4365" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3085" "NMG90_16420" 15138.6171974766 -0.0603084312565419 0.136148585194813 -0.442960396321764 0.657794380737581 1 "mraW, rsmH" "K03438" "16S rRNA (cytosine1402-N4)-methyltransferase" "NULL" "NULL" "NULL" "NULL" "PF01795.18" "Methyltransf_5" "-" "NULL" "NULL" "NULL" "NULL" "COG0275" "COG0275" "Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis" "Cell envelope biogenesis, outer membrane" "KOG2782" "KOG2782" "Putative SAM dependent methyltransferases" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3086" "NMG90_16425" 11744.0672212713 -0.0357263435560928 0.189600630903823 -0.188429455038129 0.850540011453052 1 "NULL" "NULL" "cell division protein FtsL" "NULL" "NULL" "NULL" "NULL" "PF04977.14" "DivIC" "-" "NULL" "NULL" "NULL" "NULL" "COG4839" "FtsL" "Protein required for the initiation of cell division" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3087" "NMG90_16430" 14632.8264850275 0.0733212305028777 0.257025819349965 0.285267957469455 0.77543885960067 1 "pbpB" "K08724" "penicillin-binding protein 2B" "NULL" "NULL" "ko00550" "Peptidoglycan biosynthesis" "PF03793.18" "PASTA" "-" "NULL" "NULL" "NULL" "NULL" "COG0768" "FtsI" "Cell division protein FtsI/penicillin-binding protein 2" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3088" "NMG90_16435" 5597.90577499642 -0.011075824448538 0.251541210268692 -0.0440318484462527 0.964879017089459 1 "spoVD" "K08384" "stage V sporulation protein D (sporulation-specific penicillin-binding protein)" "NULL" "NULL" "ko00550" "Peptidoglycan biosynthesis" "PF03793.18" "PASTA" "-" "NULL" "NULL" "NULL" "NULL" "COG0768" "FtsI" "Cell division protein FtsI/penicillin-binding protein 2" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3089" "NMG90_16440" 4206.1713630478 -0.0743128218663137 0.146419865761986 -0.507532372602454 0.611781327994824 1 "murE" "K01928" "UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase" "NULL" "NULL" "ko00300==ko00550==ko01100" "Lysine biosynthesis==Peptidoglycan biosynthesis==Metabolic pathways" "PF01225.24" "Mur_ligase" "-" "NULL" "NULL" "NULL" "NULL" "COG0769" "MurE" "UDP-N-acetylmuramyl tripeptide synthase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3090" "NMG90_16445" 3238.6716028875 0.00991941244981695 0.213785099369231 0.0463989888868963 0.962992242398031 1 "mraY" "K01000" "phospho-N-acetylmuramoyl-pentapeptide-transferase" "NULL" "NULL" "ko00550==ko01100==ko01502" "Peptidoglycan biosynthesis==Metabolic pathways==Vancomycin resistance" "PF00953.20" "Glycos_transf_4" "-" "NULL" "NULL" "NULL" "NULL" "COG0472" "Rfe" "UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N- acetylglucosamine-1-phosphate transferase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3091" "NMG90_16450" 6774.67979367221 -0.0515727659036132 0.206233295486278 -0.250070027645195 0.802533194192853 1 "murD" "K01925" "UDP-N-acetylmuramoylalanine--D-glutamate ligase" "NULL" "NULL" "ko00471==ko00550==ko01100" "D-Glutamine and D-glutamate metabolism==Peptidoglycan biosynthesis==Metabolic pathways" "PF02875.20" "Mur_ligase_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0771" "MurD" "UDP-N-acetylmuramoylalanine-D-glutamate ligase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3092" "NMG90_16455" 1573.6313045664 -0.233235109849275 0.214887475191079 -1.08538252237308 0.277752270009588 1 "ftsW, spoVE" "K03588" "cell division protein FtsW" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF01098.18" "FTSW_RODA_SPOVE" "-" "NULL" "NULL" "NULL" "NULL" "COG0772" "FtsW" "Bacterial cell division membrane protein" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3093" "NMG90_16460" 580.522105405411 -0.1490917151639 0.241598366694255 -0.617105641912626 0.537165047574097 1 "murG" "K02563" "UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase" "NULL" "NULL" "ko00550==ko01100==ko01502==ko04112" "Peptidoglycan biosynthesis==Metabolic pathways==Vancomycin resistance==Cell cycle - Caulobacter" "PF03033.19" "Glyco_transf_28" "-" "NULL" "NULL" "NULL" "NULL" "COG0707" "MurG" "UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3094" "NMG90_16465" 1574.28154207818 -0.140617391712688 0.159954060437116 -0.879111110580216 0.379341034110841 1 "murB" "K00075" "UDP-N-acetylmuramate dehydrogenase" "NULL" "NULL" "ko00520==ko00550==ko01100" "Amino sugar and nucleotide sugar metabolism==Peptidoglycan biosynthesis==Metabolic pathways" "PF01565.22" "FAD_binding_4" "-" "NULL" "NULL" "NULL" "NULL" "COG0812" "MurB" "UDP-N-acetylmuramate dehydrogenase" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3095" "NMG90_16470" 1921.03177679093 -0.00783681588842078 0.185372783568918 -0.0422759789087765 0.966278694216059 1 "ftsQ" "K03589" "cell division protein FtsQ" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF08478.9" "POTRA_1" "-" "NULL" "NULL" "NULL" "NULL" "COG1589" "FtsQ" "Cell division septal protein" "Cell envelope biogenesis, outer membrane" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3096" "NMG90_16475" 25150.6890437953 -0.109822921461638 0.125711141131117 -0.87361327304389 0.382328895417086 1 "ftsA" "K03590" "cell division protein FtsA" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF14450.5" "FtsA" "-" "NULL" "NULL" "NULL" "NULL" "COG0849" "ftsA" "Cell division ATPase FtsA" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3097" "NMG90_16480" 30766.601874868 0.0860587187063905 0.143220805882537 0.600881402503572 0.547918980873709 1 "ftsZ" "K03531" "cell division protein FtsZ" "NULL" "NULL" "ko04112" "Cell cycle - Caulobacter" "PF12327.7" "FtsZ_C" "-" "NULL" "NULL" "NULL" "NULL" "COG0206" "FtsZ" "Cell division GTPase" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3098" "NMG90_16485" 830.379596047388 -0.193441451713066 0.299625892741623 -0.645609930246841 0.518532004668976 1 "spoIIGA" "K06383" "stage II sporulation protein GA (sporulation sigma-E factor processing peptidase)" "NULL" "NULL" "NULL" "NULL" "PF03419.12" "Peptidase_U4" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3099" "NMG90_16490" 942.382657743184 -0.319689078271806 0.334504270321129 -0.955710006227723 0.339218765735757 1 "sigH" "K03091" "RNA polymerase sporulation-specific sigma factor" "NULL" "NULL" "NULL" "NULL" "PF04542.13" "Sigma70_r2" "-" "NULL" "NULL" "NULL" "NULL" "COG1191" "FliA" "DNA-directed RNA polymerase specialized sigma subunit" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3100" "NMG90_16495" 11.0161364965804 0.241676408092014 0.730857035097337 0.330675353025544 0.740889721357485 1 "sigH" "K03091" "RNA polymerase sporulation-specific sigma factor" "NULL" "NULL" "NULL" "NULL" "PF04542.13" "Sigma70_r2" "-" "NULL" "NULL" "NULL" "NULL" "COG1191" "FliA" "DNA-directed RNA polymerase specialized sigma subunit" "Transcription" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3101" "NMG90_16500" 7.52954872076244 1.02162570133979 0.743880783796131 1.37337288930396 0.16963645342185 1 "NULL" "NULL" "sporulation, YlmC/YmxH family protein" "NULL" "NULL" "NULL" "NULL" "PF05239.15" "PRC" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3102" "NMG90_16505" 24380.6920885627 -0.031429259499273 0.106520837191228 -0.29505268948319 0.767953629938626 1 "yfiH" "K05810" "polyphenol oxidase" "NULL" "NULL" "NULL" "NULL" "PF02578.14" "Cu-oxidase_4" "-" "NULL" "NULL" "NULL" "NULL" "COG1496" "yfiH" "Multicopper polyphenol oxidase (laccase)" "Secondary metabolites biosynthesis, transport and catabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3103" "NMG90_16510" 13111.1793156926 -0.00368517045560375 0.125148107727592 -0.0294464736424558 0.976508508251409 1 "yggS, PROSC" "K06997" "PLP dependent protein" "NULL" "NULL" "NULL" "NULL" "PF01168.19" "Ala_racemase_N" "-" "NULL" "NULL" "NULL" "NULL" "COG0325" "COG0325" "Predicted enzyme with a TIM-barrel fold" "General function prediction only" "KOG3157" "KOG3157" "Proline synthetase co-transcribed protein" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3104" "NMG90_16515" 9356.55803106519 0.190118903397277 0.136568257741335 1.39211634197874 0.163887170363889 1 "sepF" "K09772" "cell division inhibitor SepF" "NULL" "NULL" "NULL" "NULL" "PF04472.11" "SepF" "-" "NULL" "NULL" "NULL" "NULL" "COG1799" "COG1799" "Uncharacterized protein conserved in bacteria" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3105" "NMG90_16520" 7201.02391065527 0.136685077412493 0.130399611513627 1.04820156920644 0.29454574773454 1 "yggT" "K02221" "YggT family protein" "NULL" "NULL" "NULL" "NULL" "PF02325.16" "YGGT" "-" "NULL" "NULL" "NULL" "NULL" "COG0762" "COG0762" "Predicted integral membrane protein" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3106" "NMG90_16525" 15635.7168741594 0.108800351610119 0.16897742644188 0.643875066043456 0.519656451569764 1 "NULL" "NULL" "ylmH RNA-binding S4 domain protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "COG2302" "COG2302" "Uncharacterized conserved protein, contains S4-like domain" "Function unknown" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3107" "NMG90_16530" 19485.7934413321 0.132350899043636 0.157873769226158 0.838333687048676 0.401843321296853 1 "divIVA" "K04074" "cell division initiation protein" "NULL" "NULL" "NULL" "NULL" "PF05103.12" "DivIVA" "-" "NULL" "NULL" "NULL" "NULL" "COG3599" "DivIVA" "Cell division initiation protein" "Cell division and chromosome partitioning" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3108" "NMG90_16535" 5169.67252634965 0.0248446684852307 0.166687608483334 0.149049282734864 0.881514745253627 1 "IARS, ileS" "K01870" "isoleucyl-tRNA synthetase" "NULL" "NULL" "ko00970" "Aminoacyl-tRNA biosynthesis" "PF08264.12" "Anticodon_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0060" "IleS" "Isoleucyl-tRNA synthetase" "Translation, ribosomal structure and biogenesis" "KOG0433" "KOG0433" "Isoleucyl-tRNA synthetase" "Translation, ribosomal structure and biogenesis" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3109" "NMG90_16540" 91.0612255374628 0.0511437591722641 0.294456423184054 0.173688719774661 0.862110103092479 1 "NULL" "NULL" "transcriptional regulator, TraR/DksA family" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3110" "NMG90_16545" 2184.46605315944 -0.103008982721049 0.143885621945753 -0.715908798447457 0.474047665281896 1 "lspA" "K03101" "signal peptidase II" "NULL" "NULL" "ko03060" "Protein export" "PF01252.17" "Peptidase_A8" "-" "NULL" "NULL" "NULL" "NULL" "COG0597" "LspA" "Lipoprotein signal peptidase" "Cell envelope biogenesis, outer membrane / Intracellular trafficking and secretion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3111" "NMG90_16550" 5714.18197464752 0.00747124144241084 0.190127900670777 0.0392958709166412 0.968654498606662 1 "rluD" "K06180" "23S rRNA pseudouridine1911/1915/1917 synthase" "NULL" "NULL" "NULL" "NULL" "PF00849.21" "PseudoU_synth_2" "-" "NULL" "NULL" "NULL" "NULL" "COG0564" "RluA" "Pseudouridylate synthases, 23S RNA-specific" "Translation, ribosomal structure and biogenesis" "KOG1919" "KOG1919" "RNA pseudouridylate synthases" "RNA processing and modification" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3112" "NMG90_16555" 16224.6547638513 0.159278956200695 0.419312820352653 0.379857110180264 0.704051486252851 1 "pyrR" "K02825" "pyrimidine operon attenuation protein / uracil phosphoribosyltransferase" "NULL" "NULL" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF00156.26" "Pribosyltran" "-" "NULL" "NULL" "NULL" "NULL" "COG2065" "PyrR" "Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3113" "NMG90_16560" 38602.7692253041 0.355467226836688 0.410169905236869 0.866634100401416 0.386142523224266 1 "uraA, pyrP" "K02824" "uracil permease" "NULL" "NULL" "NULL" "NULL" "PF00860.19" "Xan_ur_permease" "-" "NULL" "NULL" "NULL" "NULL" "COG2233" "UraA" "Xanthine/uracil permeases" "Nucleotide transport and metabolism" "KOG1292" "KOG1292" "Xanthine/uracil transporters" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3114" "NMG90_16565" 32841.2059273289 0.364242594278986 0.413800369291179 0.880237479978369 0.378730673456113 1 "pyrB, PYR2" "K00609" "aspartate carbamoyltransferase catalytic subunit" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko00250==ko01100" "Pyrimidine metabolism==Alanine, aspartate and glutamate metabolism==Metabolic pathways" "PF00185.23" "OTCace" "-" "NULL" "NULL" "NULL" "NULL" "COG0540" "PyrB" "Aspartate carbamoyltransferase, catalytic chain" "Nucleotide transport and metabolism" "KOG1504" "KOG1504" "Ornithine carbamoyltransferase OTC/ARG3" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3115" "NMG90_16570" 48589.0778362774 0.407910525641087 0.397423313830996 1.0263880135994 0.304708725686822 1 "URA4, pyrC" "K01465" "dihydroorotase" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF01979.19" "Amidohydro_1" "-" "NULL" "NULL" "NULL" "NULL" "COG0044" "PyrC" "Dihydroorotase and related cyclic amidohydrolases" "Nucleotide transport and metabolism" "KOG2584" "KOG2584" "Dihydroorotase and related enzymes" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3116" "NMG90_16575" 44190.5644183797 0.293152254170055 0.370806027710122 0.790581145566563 0.429188452839268 1 "carA, CPA1" "K01956" "carbamoyl-phosphate synthase small subunit" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko00250==ko01100" "Pyrimidine metabolism==Alanine, aspartate and glutamate metabolism==Metabolic pathways" "PF00988.21" "CPSase_sm_chain" "-" "NULL" "NULL" "NULL" "NULL" "COG0505" "CarA" "Carbamoylphosphate synthase small subunit" "Amino acid transport and metabolism / Nucleotide transport and metabolism" "KOG0370" "KOG0370" "Multifunctional pyrimidine synthesis protein CAD (includes carbamoyl-phophate synthetase, aspartate transcarbamylase, and glutamine amidotransferase)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3117" "NMG90_16580" 101511.519104853 0.0893709057129441 0.296899452094316 0.301014047289497 0.763403782835068 1 "carB, CPA2" "K01955" "carbamoyl-phosphate synthase large subunit" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko00250==ko01100" "Pyrimidine metabolism==Alanine, aspartate and glutamate metabolism==Metabolic pathways" "PF02222.21" "ATP-grasp" "-" "NULL" "NULL" "NULL" "NULL" "COG0458" "CarB" "Carbamoylphosphate synthase large subunit (split gene in MJ)" "Amino acid transport and metabolism / Nucleotide transport and metabolism" "KOG0370" "KOG0370" "Multifunctional pyrimidine synthesis protein CAD (includes carbamoyl-phophate synthetase, aspartate transcarbamylase, and glutamine amidotransferase)" "General function prediction only" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3118" "NMG90_16585" 14721.9310272412 -0.238315037837368 0.315188073441825 -0.756104237178104 0.449586701732837 1 "pyrDII" "K02823" "dihydroorotate dehydrogenase electron transfer subunit" "NULL" "NULL" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF10418.8" "DHODB_Fe-S_bind" "-" "NULL" "NULL" "NULL" "NULL" "COG0543" "UbiB" "2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases" "Coenzyme metabolism / Energy production and conversion" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3119" "NMG90_16590" 14203.246394917 -0.382551199840435 0.332471861645602 -1.15062729804249 0.249885597624321 1 "pyrDI" "K17828" "dihydroorotate dehydrogenase (NAD+) catalytic subunit" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF01180.20" "DHO_dh" "-" "NULL" "NULL" "NULL" "NULL" "COG0167" "PyrD" "Dihydroorotate dehydrogenase" "Nucleotide transport and metabolism" "KOG1436" "KOG1436" "Dihydroorotate dehydrogenase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3120" "NMG90_16595" 10387.6107994341 -0.641611017464423 0.352824495987741 -1.81849906897257 0.068987888888185 1 "pyrF" "K01591" "orotidine-5'-phosphate decarboxylase" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF00215.23" "OMPdecase" "-" "NULL" "NULL" "NULL" "NULL" "COG0284" "PyrF" "Orotidine-5'-phosphate decarboxylase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3121" "NMG90_16600" 6168.60344491391 -0.745672847568194 0.352293038100666 -2.11662669120109 0.0342915429934889 1 "pyrE" "K00762" "orotate phosphoribosyltransferase" "M00051" "Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP" "ko00240==ko01100" "Pyrimidine metabolism==Metabolic pathways" "PF00156.26" "Pribosyltran" "-" "NULL" "NULL" "NULL" "NULL" "COG0461" "PyrE" "Orotate phosphoribosyltransferase" "Nucleotide transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3122" "NMG90_16605" 1537.47539535061 -0.0660511193677561 0.168614964733965 -0.391727504566212 0.695259565254849 1 "NULL" "NULL" "hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF10852.7" "DUF2651" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3123" "NMG90_16610" 22.7572505593322 -0.582179735228253 0.410924645381926 -1.4167554605715 0.156554435803788 1 "NULL" "NULL" "putative membrane protein" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3124" "NMG90_16615" 96.4486166676343 -0.215693231275522 0.302005103480208 -0.714203928310959 0.475101088141194 1 "NULL" "NULL" "conserved hypothetical protein" "NULL" "NULL" "NULL" "NULL" "PF14037.5" "YoqO" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3125" "NMG90_16620" 107.343489516049 -0.490462774745428 0.369893506072372 -1.32595670562939 0.184854038372592 1 "NULL" "NULL" "yoqO-like family protein" "NULL" "NULL" "NULL" "NULL" "PF14037.5" "YoqO" "-" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
"3126" "NMG90_16625" 201.165161588508 0.0476810588506902 0.411963236519025 0.115741053142465 0.907857769171492 1 "pepQ" "K01271" "Xaa-Pro dipeptidase" "NULL" "NULL" "NULL" "NULL" "PF01321.17" "Creatinase_N" "-" "NULL" "NULL" "NULL" "NULL" "COG0006" "PepP" "Xaa-Pro aminopeptidase" "Amino acid transport and metabolism" "KOG2414" "KOG2414" "Putative Xaa-Pro aminopeptidase" "Amino acid transport and metabolism" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL" "NULL"
